listing_id,url,property_type,price_azn,area_m2,rooms,floor,total_floors,building_type,renovation,has_kupca,has_mortgage,city,district,settlement,metro_station,landmark,latitude,longitude,seller_type,description
6279245,https://bina.az/items/6279245,menziller/yeni-tikili,200000.00,79.00,2,14,17,yeni tikili,temirli,t,f,Bakı,Səbail,Bayıl,,Kristal Abşeron Bayıl,,,agent,"Bulvara cəmi 1,5 km məsafədə yerləşən Neftçi Residence yaşayış kompleksində tam təmirli 2 otaqlı mənzil satılır.

Mənzil haqqında:

- 79 m²
- 14/17 mərtəbə
- 2 otaq
- Tam təmirli
- Qaz, su və işıq daimidir
- Kombi sistemi 
- Bulvara və Bayraq Meydanına gözəl panoramik mənzərə
- Mənzildə yaşayış olmayıb

Kompleksin üstünlükləri:

- Binada 2 sürətli lift
- Parkinq
- Avtobus dayanacağı
- Uşaq meydançası və istirahət zonası
- 24/7 mühafizə xidməti
- Kompleksin ərazisində supermarket açılır, ətrafında bütün zəruri infrastruktur mövcuddur."
6008518,https://bina.az/items/6008518,menziller/yeni-tikili,260000.00,90.00,2,5,15,yeni tikili,temirli,t,t,Bakı,Binəqədi,7-ci mikrorayon,Dərnəgül,Elit Ticarət Mərkəzi,,,agent,"🚨 HAZIR 4% İPOTEKA – METRO ÜSTÜNDƏ SUPER TƏKLİF! 🚨
💸 Al, kirayə ver, ipotekanı kirayə ilə ödə!

📍 Dərnəgül metrosu – çıxışdan cəmi 50 metr!
🏢 West Town yaşayış kompleksi

🏢 15 mərtəbəli binanın 5-ci mərtəbəsi
📐 89 kv.m
🛏️ QANUNİ 2 OTAQ (rahatlıqla 3 OTAĞA ÇEVRİLƏ BİLƏR!)
✨ Tam təmirli + TAM ƏŞYALI – dərhal köç və ya kirayə ver! 🏡

💰 İPOTEKA ŞƏRTLƏRİ:
💵 İlkin ödəniş: 98.000 AZN
📆 Aylıq: 1410 AZN
⏳ Müddət: 22il 10 ay
📄 Kupça var – tam rəsmi!

💎 Mənzilin üstünlükləri:
✔️ Hər otaqda ayrıca balkon 🪟
✔️ Geniş koridor (demək olar 1 otaq ölçüsündə!)
✔️ Hamam və sanuzel ayrıdır 🚿
✔️ Şəhərə açılan panoramik mənzərə 🌇
✔️ Kombi istilik sistemi 🔥
✔️ Qaz, su, işıq daimidir ⚡💧

🏢 Kompleks üstünlükləri:
🚗 Yeraltı və yerüstü parking
🔐 7/24 mühafizə və kamera sistemi
🎥 Domofon
🚀 2 sürətli lift
🧸 Uşaqlar üçün oyun sahəsi
🚪 3 giriş-çıxış imkanı

📍 Ərazi – TOP LOKASİYA!
🎓 Landau School kompleks daxilində
🛒 Bazarstore
🏫 Dövlət məktəb və bağçalar
🚇 Metro üstü – kirayə üçün ən ideal yerlərdən biri!

🔥 Bu şərtlərlə 4% ipoteka bazarda nadir tapılır!
💰 Real alıcıya endirim mümkündür!

📞 TƏLƏSİN! Bu tip mənzillər çox tez satılır!"
6265637,https://bina.az/items/6265637,menziller/yeni-tikili,295000.00,102.00,3,13,23,yeni tikili,temirli,t,f,Bakı,Yasamal,,İnşaatçılar,,,,agent,"TƏCİLİ SATILIR!

ZERDABI  Residence Sevinc mtk  Yaşayış Kompleksində yerləşən, 3 otaqlı, ideal şəkildə düzəldilmiş, əşyalı mənzil satışa çıxarılıb.

🏡 Mənzil haqqında:

3 otaq
Sahəsi təxminən 100 m²
24 mərtəbəli binanın 13-cü mərtəbəsi
Bütün otaqlar pəncərəlidir
Keyfiyyətli Avro təmir
Tam əşyalı satılır
Su, qaz və işıq daimidir
Gün düşən, işıqlı mənzildir
Mənzil bir istiqamətə baxır

🏢 Binanın üstünlükləri:

3 sürətli lift
4 mərtəbəli yeraltı qaraj
Müasir və komfortlu yaşayış kompleksi

📍 Yerləşmə:

Dövlət Sosial Müdafiə Fondunun düz yanında
Bakı Mall, İnşaatçılar və 20 Yanvar metro stansiyalarına cəmi 3 dəqiqəlik məsafədə

📄 Sənəd:

Çıxarış (kupça) 2026-cı ilin sentyabr ayında təqdim olunacaq.binaya verile verile gelir kupcalar

Bu ərazidə bu qiymətə belə mənzil tapmaq çox çətindir.

Xidmət haqqı: 1%"
6219414,https://bina.az/items/6219414,menziller/yeni-tikili,360000.00,100.00,3,6,10,yeni tikili,temirli,t,t,Bakı,Binəqədi,7-ci mikrorayon,Dərnəgül,,,,agent," TƏCİLİ SATILIR – DƏRNƏGÜL METROSU YAXINLIĞINDA PREMİUM MƏNZİL!

📍 Dərnəgül metrosunun yaxınlığında yerləşən Çınarlı Park Premium yaşayış kompleksində geniş və komfortlu mənzil satışa çıxarılıb.

📐 Sahə: 100 m²
🏢 Mərtəbə: 10 mərtəbəli binanın 6-cı mərtəbəsi
🛏 Otaq sayı: 3 otaq
📄 Sənəd: Çıxarış (Kupça) var
✅İpotekaya yarearlı
 Mənzilin üstünlükləri:

✅ Fasiləsiz qaz, su və elektrik
✅ Kombi ilə təmin olunmuş istilik sistemi
✅ Geniş və işıqlı otaqlar
✅ Yeraltı qaraj
✅ 7/24 mühafizə və təhlükəsizlik xidməti
✅ Uşaq oyun parkı
✅ Futbol meydançası
✅ Kompleks daxilində ticarət mərkəzi və müxtəlif mağazalar

İnkişaf etmiş infrastruktur, rahat nəqliyyat imkanları və ailəvi yaşayış üçün ideal mühit.
💢Ofis haqqı: 1%                                                                                                Ətraflı məlumat və mənzilə baxış üçün əlaqə saxlayın. "
6034386,https://bina.az/items/6034386,menziller/yeni-tikili,640000.00,123.00,3,12,17,yeni tikili,temirli,t,t,Bakı,Yasamal,,Elmlər Akademiyası,Javahir Residence,,,agent,"Satılır – 3 otaqlı mənzil (Renessans Palace yaşayış kompleksi)

Şəhərin mərkəzində, prestijli Renessans Palace yaşayış kompleksində yerləşən, super təmirli 3 otaqlı mənzil satışdadır.

📍 Yerləşmə: Elmlər metrosunun düz yanında
🏢 Mərtəbə: 17 mərtəbəli binanın 12-ci mərtəbəsi
📐 Sahə: təxminən 125 kv/m
🛋 Təmir: yüksək səviyyədə, zövqlə təmir olunub
☀️ Mənzil gün düşəndir, skvaznoydur (iki tərəfə baxışı var)
💧 Kommunal: su, işıq daimidir
🛗 Lift: 3 sürətli lift
🌳 Həyət: geniş, təxminən 1 hektara yaxın ərazi
🚗 Qaraj mövcuddur
🏆 Binanın ən VIP bloklarından birində yerləşir

📄 Sənəd: Kupça var
👤 Qeydiyyatda heç kim yoxdur
🏦 İpotekaya yararlıdır

🎓 Ətrafda universitetlər yerləşir – ideal investisiya və yaşayış üçün uyğun seçimdir

💰 Qiymətdə real alıcıya endirim mümkündür
📊 Xidmət haqqı: 1%"
6364714,https://bina.az/items/6364714,menziller/kohne-tikili,220000.00,70.00,3,3,9,kohne tikili,temirli,t,f,Bakı,Xətai,,,,,,agent,Mənzil Həzi aslanov metrosuna 5 dəqiqəlik məsafədə 4 cü kvadratda yerləşir.9 mərtəbəli kiyev layihəli binanın 3 cü mərtəbəsində yerləşir.Orta blok yelçəkən mənzildir.Qaz su işıq daimidir.Mənzil təmirdən yeni çıxıb və təmirdən sonra yaşayış olmayıb.Gənclik parkına 2 dəqiqəlik məsafədədir.Kupçada 67.5 kv dır Lakin balkonlar içəri salınıb və 83 kv dır.Qanuni 3 otaqdır. Abad məhlədir. 
6364716,https://bina.az/items/6364716,menziller/kohne-tikili,138000.00,70.00,3,3,5,kohne tikili,temirli,t,f,Bakı,Suraxanı,Suraxanı,,,,,agent,"📍 Ünvan: Suraxanı rayonu köhnə Suraxanı qəsəbəsi mərkəzi Bazarstore, Ballı marketə bazara, məktəbə, baxçaya yaxın məsafədə
🏢 Bina- Köhnə Tikili
📐 Ümumi sahə: 70 m²
🚪 Otaq sayı: 3 otaq
🏙 Mərtəbə /3, Ümumi mərtəbə: /5
📝 Sənəd:Kupça
Real alıcı ilə razılaşma olacaq."
6364719,https://bina.az/items/6364719,menziller/yeni-tikili,173500.00,58.90,1,2,8,yeni tikili,temirsiz,f,f,Bakı,Sabunçu,Sea Breeze,,Circus Sea Breeze,,,agent,"Продаётся квартира ниже рыночной стоимости в Sea Breeze Resort, Lighthouse 2

🏡 Один из самых востребованных типов квартир в комплексе благодаря удачной площади и высокой ликвидности.

🌊 Вид на бассейн.

Lighthouse 2 — современный жилой комплекс премиум-класса в составе курортного проекта Sea Breeze с развитой инфраструктурой для комфортного проживания и отдыха. В шаговой доступности расположены школа, детский сад, аквапарк, лунапарк, медицинский центр, фитнес и SPA, арт-центр, рестораны и прогулочные зоны.

✨ Преимущества:

Цена ниже рыночной стоимости
Вид на бассейн
Один из самых популярных форматов квартир в комплексе
Отличный вариант как для собственного проживания, так и для инвестиций
Высокий спрос на аренду в курортный сезон
Закрытая благоустроенная территория с развитой инфраструктурой

📞 Для получения дополнительной информации и организации просмотра свяжитесь по телефону.



🏡 Sea Breeze Resort-un “Lighthouse 2” kompleksində bazar qiymətindən aşağı mənzil satılır

🔥 Yaşamaq və investisiya üçün sərfəli təklif!

Mənzil Sea Breeze-in ən çox tələb olunan premium yaşayış komplekslərindən biri olan Lighthouse 2-də yerləşir. Uğurlu sahəsi və rahat planlaşdırılması sayəsində kompleksdə ən çox satılan və likvid mənzil tiplərindən biridir.

✨ Üstünlükləri:
• Hovuza mənzərə
• Bazar qiymətindən aşağı satış qiyməti
• Həm yaşayış, həm də kirayə vermək üçün ideal seçim
• Yüksək investisiya potensialı
• Kompleksdə ən çox tələb olunan mənzil formatlarından biri

🌴 Sea Breeze-in inkişaf etmiş infrastrukturu piyada məsafəsindədir:
• Məktəb və uşaq bağçası
• Akvapark və lunapark
• Tibb mərkəzi
• Restoran və kafelər
• Çimərlik zonası
• Art mərkəz və gəzinti sahələri

📞 Əlavə məlumat və mənzilə baxış üçün əlaqə saxlayın. Ciddi alıcı ilə qiymətdə razılaşmaq mümkündür.


🏡 Apartment for Sale Below Market Value in Sea Breeze Resort – Lighthouse 2

🔥 An excellent opportunity for both living and investment!

Located in one of the most sought-after residential complexes of Sea Breeze — Lighthouse 2. This apartment is one of the best-selling and most liquid layouts in the complex due to its optimal size and functional floor plan.

✨ Key Features:
• Pool view
• Priced below market value
• Perfect for both personal use and rental income
• Strong investment potential
• One of the most demanded apartment types in the complex

🌴 Premium Infrastructure Within Walking Distance:
• School and kindergarten
• Waterpark and amusement park
• Medical center
• Restaurants and cafés
• Beach area
• Art center and promenade

📞 Contact us for more information and to schedule a viewing. A reasonable negotiation is possible for serious buyers."
6364761,https://bina.az/items/6364761,menziller/yeni-tikili,170000.00,80.00,2,1,4,yeni tikili,temirli,t,f,Bakı,Yasamal,Yeni Yasamal,İnşaatçılar,,,,agent,"Tecili Satilri Yeni Tikil 4 Mertebeli Binanin 
1 Ci Mertebesinde Yerlewir,Radnoy 2 Otaqli 
Evin Altindada 3 Otaqli Zir Zemisi Var Hundur 
77 Son Dayanacaqin Yaninda Skvaznoy Menzildir hal Hazırda Menzilde Kirakew Qalir
Ofis Haki 1% Tewkil Edilir."
6119743,https://bina.az/items/6119743,menziller/yeni-tikili,285000.00,117.00,3,4,5,yeni tikili,temirli,t,t,Bakı,Səbail,,,,,,agent,"📍 Bakı şəhəri, Səbail rayonu — Su İdman Sarayına piyada məsafədə yerləşən geniş və komfortlu mənzil satışa təqdim olunur.

🏠 Mənzil haqqında:
* 3 otaqlı
* Tam təmirli
* Qismən əşyalı
* Rahat və funksional planlanma
* İşıqlı və geniş otaqlar
* Ailə yaşayışı üçün ideal seçim

📄 Sənəd:
* Kupça (Çıxarış) mövcuddur

🏢 Binanın üstünlükləri:
* Geniş və abad həyət
* Uşaq meydançası
* Təhlükəsiz və rahat yaşayış mühiti

📍 Ərazi üstünlükləri:
* Market, məktəb, bağça və digər iaşə obyektləri
* Rahat nəqliyyat infrastrukturu
* İnkişaf etmiş yaşayış ərazisi

✨ Həm yerləşməsi, həm də şəraiti ilə komfortlu yaşayış üçün ideal seçimdir.
İpatekaya yararlı
Sənəd kupça çıxarış
Ofis haqqı 1 %"
6364723,https://bina.az/items/6364723,menziller/yeni-tikili,415000.00,150.00,3,11,17,yeni tikili,temirli,t,t,Bakı,Nərimanov,,Gənclik,Azərbaycan turizm institutu,,,agent,"🏙️ PREMİUM MƏNZİL SATIŞI 🏙️

📍 Gənclik metrosu | Bantik yanı

🏢 Yeni tikili
📐 150 m²
🏙️ 17 mərtəbəli binanın 11-ci mərtəbəsi
✨ Tam təmirli
🛋️ Tam əşyalı
🚪 Köçüb yaşamaq üçün tam hazır
📍 Əla lokasiya

💎 Geniş, işıqlı və komfortlu mənzil.
Mənzil həm yaşayış, həm də investisiya üçün ideal seçimdir.

📞 Ətraflı məlumat və baxış üçün əlaqə saxlayın.

"
6364725,https://bina.az/items/6364725,menziller/yeni-tikili,129000.00,55.00,2,12,13,yeni tikili,temirli,t,t,Bakı,Xətai,,Həzi Aslanov,,,,agent,"TƏCİLİ SATILIR!!
İPOTEKAYA YARARLI!
KUPÇALI!
.
.
13 mərtəbəli binanın 12ci mərtəbəsi
1 otaqdan 2 otağa ideal şəkildə düzəlib.
Mənzilin bütün sənədləri qaydasındadır.
Real alıcıya cüzi endirim mümkündür.
.
.
Ətraflı baxış və mənzillə bağlı suallarla bagli zəng edə bilərsiniz
Ofis Haqqı 1 % təşkil edir ( Alıcı tərəfdən )."
6364727,https://bina.az/items/6364727,menziller/yeni-tikili,260000.00,110.00,3,12,15,yeni tikili,temirli,t,t,Bakı,Xətai,,Həzi Aslanov,,,,agent,"TƏCİLİ SATILIR!!!
KUPÇALI!!!
İPOTEKAYA YARARLI!!
.
.
Həzi Aslanov metrosu yaxınlığında Sərhədçi MTKda yerləşən 2 otaqdan 3 otağa düzəlmiş mənzil satışa çıxarıldı.
15 mərtəbəli binanın 12ci mərtəbəsi
Bina Gənclik Parkının düz yanındadı.
Binanın həyətində, Blokun qarşısında, Liftin qarşısında, Liftin içində və Mərtəbədə 24 saat kamera sisitemi var. 
Uşaqlar üçün həyətdə futbol meydançası və istirahət üçün park var.
.
.
Ətraflı baxış və mənzillə bağlı suallarla bagli zəng edə bilərsiniz
Ofis Haqqı 1 % təşkil edir ( Alıcı tərəfdən )."
5413647,https://bina.az/items/5413647,menziller/yeni-tikili,315000.00,139.00,4,10,16,yeni tikili,temirli,t,t,Bakı,Nizami,8-ci kilometr,Xalqlar Dostluğu,,,,agent,"Nızamı rayonunda Nazlı sadlıq sarayına 5 deq mesafede,yenı tıkılıde 3 otaqdan 4 otaq duzelme temırlı ev satılır.her bır seraıtı var ,qazı suyu ısıgı daımıdı.ev sahıbıyem.Qıymetde razılasma yolu var.ıpateykaylada almaq olar.kupcası var
Ofis haqqı 1 %"
6269747,https://bina.az/items/6269747,menziller/yeni-tikili,198000.00,56.00,1,15,19,yeni tikili,temirli,t,t,Bakı,Nərimanov,,,Dostluq kinoteatrı,,,agent,"TƏCİLİ SATILIR !!!

HÖRMƏTLİ MÜŞTƏRİLƏR !!! SİZLƏRƏ şəhərimizin prestijli küçələrindən olan Mirəli Qaşqayda yerləşən 19 mərtəbəli yeni tikili binanın 15-ci mərtəbəsində Studio tipli 1otaqlı, əla təmirli mənzil təklif edirəm. Mənzildə təchiz olunan bütün əşyalar və təmirində isdtifadə olunan avadanlıqlar bahalı qiymətlə təmin olunub.Əşyalarla birlikdə satılır.Bütün iaşə obyektləri yaxınlıqda yerləşir.Geniş abad,şlaqbaumlu həyət,2 ədəd sürətli lift,parkinqi var. Qaz,su,işıq daimidir. İstilik sistemi kombidir.Sənədi kupçadır.İpotekaya yararlıdır!!!

Bu fürsəti qaçırmayın !!!
Ətraflı məlumat üçün əlaqə saxlayın!!!"
6364732,https://bina.az/items/6364732,menziller/yeni-tikili,245000.00,100.00,3,3,16,yeni tikili,temirli,t,f,Bakı,Xətai,,Əhmədli,,,,agent,"Əhmədli metrosunun yanı 
Yeni tikili binada ,3 otaq Əla təmirli mənzil satılr.
Sahə - 100 kv.m
Mərtəbə - 16/3
Sənəd - Çıxarış 

Ətraflı məlumat üçün əlaqə saxlaya bilərsiz."
6076756,https://bina.az/items/6076756,menziller/yeni-tikili,133000.00,72.00,2,7,9,yeni tikili,temirsiz,t,f,Sumqayıt,,,,,,,agent,"📣 SATILIR — 2 OTAQ • YENİ TİKİLİ (72 m²)
💰 Qiymət: 133 000 AZN

📍 Sumqayıt şəhəri — Bulvar ərazisi, Mirvarid City yaşayış kompleksi
🏢 9 mərtəbəli binanın 7-ci mərtəbəsi

🌟 MƏNZİL HAQQINDA
🔵 ● 2 otaq — padmayak mənzil
🔵 ● Ümumi sahə: 72 m²
🔵 ● Möhtəşəm dəniz panoraması
🔵 ● Təmirsiz mənzildir
🔵 ● Özəl kupçalı mənzildir
🔵 ● Lift, qaz, su, işıq — 24 saat

💵 Qiymət: 133 000 AZN
🤝 Vasitəçi rüsumu: 1.5%


📣 ПРОДАЁТСЯ — 2-КОМН. НОВОСТРОЙКА (72 м²)
💰 Цена: 133 000 AZN

📍 Город Сумгайыт — район Бульвара, жилой комплекс Mirvarid City
🏢 7-й этаж 9-этажного здания

🌟 О КВАРТИРЕ
🔵 ● 2 комната — квартира под маяк
🔵 ● Общая площадь: 72 м²
🔵 ● Потрясающая панорама моря
🔵 ● Квартира без ремонта
🔵 ● Имеется частный купчий (свидетельство собственности)
🔵 ● Лифт, газ, вода, свет — круглосуточно

💵 Цена: 133 000 AZN
🤝 Комиссия посредника: 1.5%"
6202448,https://bina.az/items/6202448,menziller/yeni-tikili,218000.00,145.00,3,14,17,yeni tikili,temirli,t,f,Sumqayıt,Abşeron,,,,,,agent,"🏡🔵 SATILIR — 3 OTAQLI YENİ TİKİLİ MƏNZİL 🔵🏡

📍🔵 Sumqayıt şəhəri, 40-cı məhəllə
🏢🔵 17 mərtəbəli binanın 14-cü mərtəbəsi

✨🔵 MƏNZİL HAQQINDA

🔹🛏️ Qanuni 3 otaq
🔹📐 145 m² sahə
🔹🎨 Tam təmirli mənzil
🔹🚪 Otaqların girişləri ayrıdır
🔹🍽️ Ayrı mətbəx
🔹🛁 Hamam və sanitar qovşaq ayrıdır
🔹🌅 2 eyvanı var
🔹🪵 Döşəmə parketdir
🔹💡 Qaz, su, işıq daimidir
🔹♨️ Bütün kommunal xidmətlər qaydasındadır
🔹📄 Kupçalı mənzildir

💰🔵 QİYMƏT: 218.000 AZN

📞🔵 Ətraflı məlumat və baxış üçün əlaqə saxlaya bilərsiniz.

👨‍💼🔵 Vasitəçi: Rövşən
📋🔵 Ofis xidmət haqqı: 1,5%"
6364740,https://bina.az/items/6364740,menziller/yeni-tikili,448000.00,121.00,3,6,16,yeni tikili,temirli,t,t,Bakı,Nərimanov,,Nəriman Nərimanov,Azərbaycan turizm institutu,,,agent,"Şəhərin Mərkəzində.

KUPŞALI İPOTEKAYA YARARLI

Gənclik  və Nərimanov  m yaxınlığında yerləşir.

Premium kompleks.

Otaq sayı 3

Mərtəbə: 16/6

Sahə:121

Ofis haqqı 1 %
"
6198013,https://bina.az/items/6198013,menziller/kohne-tikili,78500.00,45.00,2,4,5,kohne tikili,temirli,t,f,Sumqayıt,,,,,,,agent,"🏡🔵 SATILIR — 2 OTAQLI XRUŞOV LAYİHƏLİ MƏNZİL 🔵🏡

📍🔵 Sumqayıt şəhəri, 3-cü mikrorayon
🏢🔵 5 mərtəbəli binanın 4-cü mərtəbəsi

✨ MƏNZİL HAQQINDA
🔹🛏️ 2 otaq
🔹📐 Ümumi sahə: 45 m²
🔹🏗️ Xruşov layihəsi
🔹☀️ Cənub künc mənzil
🔹🏠 Sadə təmirli mənzil
🔹✅ Yaşayış üçün yararlı vəziyyətdədir

📍 ƏTRAF MÜHİT
🔹🏥 45-ci məhəllə xəstəxanasına yaxın
🔹🚌 Avtovağzala yaxın
🔹🚑 Təcili yardım məntəqəsinin yaxınlığında
🔹🛒 Market və digər iaşə obyektlərinə yaxın
🔹🛣️ Rahat nəqliyyat imkanları mövcuddur

💰🔵 Qiymət: 80 000 AZN

👤🔵 Vasitəçi: Rövşən
📋🔵 Ofis xidmət haqqı: 1,5%

📞🟢 Ətraflı məlumat və baxış üçün əlaqə saxlaya bilərsiniz."
